-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 07/01/2007 through 09/30/2007 
Location: Latitude  28.42   Longitude 77.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 230.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,WS2M,T2M,TS,QV2M,RH2M,PRECTOTCORR,PS
2007,7,17,1.59,33.84,35.65,17.21,53.0,0.19,97.15
2007,7,18,3.62,34.45,35.56,18.13,53.56,0.08,97.15
2007,7,19,3.81,34.6,35.32,17.03,50.06,0.0,97.2
2007,7,20,4.13,34.39,35.32,16.24,47.44,0.0,97.13
2007,7,21,3.12,32.82,33.42,17.52,55.06,5.2,97.1
2007,7,22,2.63,32.99,34.32,16.66,53.12,1.07,97.21
2007,7,23,1.8,32.76,34.49,16.78,54.12,0.6,97.45
2007,7,24,2.73,29.99,30.86,18.43,68.56,16.34,97.64
2007,7,25,3.21,30.78,31.57,18.68,67.44,6.12,97.47
2007,7,26,4.23,32.76,33.18,17.7,57.31,1.54,97.23
2007,7,27,2.32,32.15,32.8,18.01,59.5,0.32,97.18
2007,7,28,1.44,32.55,33.08,19.47,62.75,14.52,97.25
2007,7,29,2.21,33.13,34.09,17.7,56.56,3.09,97.35
2007,7,30,2.41,33.19,34.55,17.94,56.56,1.17,97.51
2007,7,31,2.22,33.74,34.62,17.58,54.19,1.12,97.4
2007,8,1,2.21,30.66,30.49,20.14,71.25,67.24,97.29
2007,8,2,2.02,28.69,28.39,20.75,82.06,63.01,97.35
2007,8,3,1.06,27.9,28.26,20.45,84.69,5.3,97.44
2007,8,4,1.06,28.7,29.33,20.75,82.12,4.98,97.14
2007,8,5,1.73,28.9,29.47,21.42,83.69,3.66,97.06
2007,8,6,1.62,29.79,30.0,22.16,82.44,0.45,97.2
2007,8,7,2.27,30.01,30.12,21.85,80.44,0.02,97.27
2007,8,8,3.77,29.53,29.77,21.61,81.5,0.05,97.1
2007,8,9,3.48,29.02,29.21,21.73,84.12,0.74,97.09
2007,8,10,1.3,30.4,31.05,21.42,77.56,0.24,97.21
2007,8,11,2.11,31.58,31.77,20.75,70.38,0.17,97.04
2007,8,12,2.66,31.64,31.61,20.51,68.88,1.48,96.91
2007,8,13,2.5,30.44,30.24,20.69,73.69,1.43,96.97
2007,8,14,2.33,30.73,30.83,19.29,68.12,0.27,97.05
2007,8,15,2.05,30.92,31.1,18.86,66.06,0.0,97.16
2007,8,16,2.8,31.59,31.69,17.88,60.5,0.0,97.15
2007,8,17,2.59,31.44,31.64,17.15,58.94,0.43,97.23
2007,8,18,2.41,31.8,32.05,17.27,58.56,0.92,97.35
2007,8,19,1.53,29.28,29.77,18.62,72.25,7.28,97.57
2007,8,20,2.48,28.84,29.61,18.92,75.81,0.72,97.8
2007,8,21,3.27,28.23,28.78,18.19,75.12,0.11,97.74
2007,8,22,2.8,28.48,28.88,19.41,78.5,3.55,97.61
2007,8,23,1.29,30.38,31.31,19.9,73.25,2.2,97.58
2007,8,24,1.68,31.01,31.9,18.92,66.94,0.48,97.73
2007,8,25,1.3,31.87,32.51,19.17,64.56,0.6,97.72
2007,8,26,1.3,32.39,33.48,18.31,60.88,0.65,97.57
2007,8,27,1.75,30.55,31.36,18.74,68.06,2.51,97.6
2007,8,28,1.76,30.31,31.34,18.86,69.56,0.91,97.64
2007,8,29,1.94,29.26,30.4,18.86,73.75,1.13,97.65
2007,8,30,1.79,29.76,30.98,19.47,74.0,0.31,97.52
2007,8,31,2.03,29.84,30.63,19.59,73.44,0.33,97.47
2007,9,1,1.29,30.34,31.58,19.04,69.81,1.03,97.43
2007,9,2,1.3,29.79,30.74,19.41,73.06,15.73,97.47
2007,9,3,1.22,30.26,31.19,19.78,73.12,11.38,97.46
2007,9,4,1.05,31.58,32.58,19.04,65.69,1.69,97.19
2007,9,5,1.98,32.67,33.18,18.37,60.5,1.92,96.99
2007,9,6,1.35,30.64,31.65,18.8,68.0,2.79,97.14
2007,9,7,1.3,30.05,30.96,18.07,67.5,2.58,97.28
2007,9,8,1.41,30.53,31.7,16.97,62.75,0.53,97.51
2007,9,9,1.67,31.03,31.92,16.91,60.75,1.72,97.6
2007,9,10,1.56,31.18,31.95,16.91,59.69,2.29,97.67
2007,9,11,1.66,30.83,31.56,16.66,60.25,0.27,97.69
2007,9,12,1.62,29.94,30.59,16.3,61.88,6.76,97.65
2007,9,13,1.19,30.56,30.98,16.66,60.75,5.78,97.7
2007,9,14,1.02,30.11,30.33,15.93,59.81,4.59,97.78
2007,9,15,0.82,29.95,30.92,16.05,60.5,1.68,97.67
2007,9,16,0.59,30.41,31.67,16.17,60.12,0.05,97.66
2007,9,17,0.93,31.22,32.37,16.36,58.38,0.0,97.79
2007,9,18,0.97,31.95,32.92,16.72,57.5,0.0,97.72
2007,9,19,1.28,31.7,32.57,15.69,54.81,0.07,97.65
2007,9,20,1.58,30.51,31.63,17.33,63.44,0.09,97.76
2007,9,21,1.55,30.74,31.77,17.46,63.25,4.53,97.8
2007,9,22,2.07,30.66,31.81,16.36,60.94,0.77,97.74
2007,9,23,2.27,29.69,30.84,14.28,56.88,0.02,97.74
2007,9,24,1.45,29.9,31.22,13.61,54.12,0.44,97.65
2007,9,25,1.39,29.67,31.12,14.77,57.62,1.1,97.73
2007,9,26,1.82,27.61,28.92,14.77,64.44,0.56,97.86
2007,9,27,0.98,28.39,29.64,13.49,58.06,0.11,97.84
2007,9,28,0.82,28.37,28.93,12.94,56.0,3.03,97.86
2007,9,29,1.56,28.2,28.19,11.17,49.38,0.54,98.07
2007,9,30,2.09,27.76,27.33,9.4,43.75,0.0,98.23
