-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 07/01/2015 through 09/30/2015 
Location: Latitude  28.42   Longitude 77.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 230.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,WS2M,T2M,TS,QV2M,RH2M,PRECTOTCORR,PS
2015,7,28,3.65,29.37,30.57,17.15,67.06,0.06,97.4
2015,7,29,3.53,29.1,30.15,17.76,69.38,0.3,97.16
2015,7,30,2.81,30.28,31.87,18.25,67.31,0.22,97.18
2015,7,31,2.88,29.83,30.84,18.19,68.75,3.08,97.31
2015,8,1,2.13,29.23,30.31,18.19,70.75,0.7,97.63
2015,8,2,1.49,28.62,29.54,17.76,71.69,1.5,97.81
2015,8,3,1.17,29.49,30.73,17.94,69.25,0.05,97.68
2015,8,4,1.26,31.97,33.31,17.46,58.94,0.14,97.46
2015,8,5,0.96,32.37,33.63,18.43,60.06,7.89,97.27
2015,8,6,1.31,32.33,33.36,18.8,61.44,7.03,97.22
2015,8,7,1.7,32.06,32.85,18.98,63.19,2.38,97.37
2015,8,8,1.96,30.13,30.37,19.65,72.5,27.97,97.55
2015,8,9,1.7,29.38,29.23,19.71,75.25,34.84,97.37
2015,8,10,0.98,30.75,30.95,17.94,65.0,2.35,97.42
2015,8,11,1.24,30.05,30.29,18.98,70.5,6.47,97.69
2015,8,12,1.02,29.85,30.53,19.84,74.56,10.58,97.75
2015,8,13,0.81,30.64,31.32,19.17,68.81,1.94,97.67
2015,8,14,0.61,31.24,31.58,20.2,69.94,0.66,97.6
2015,8,15,1.12,30.16,30.39,20.81,76.0,12.14,97.67
2015,8,16,1.3,29.4,30.06,20.45,78.56,5.14,97.73
2015,8,17,1.66,30.36,30.86,19.47,71.19,0.92,97.6
2015,8,18,2.13,31.11,31.47,19.23,67.69,0.38,97.63
2015,8,19,3.37,30.33,30.51,18.74,68.5,4.48,97.68
2015,8,20,3.2,29.79,30.11,17.94,67.88,1.43,97.59
2015,8,21,2.61,29.23,29.62,18.01,69.88,6.76,97.55
2015,8,22,2.66,29.45,29.92,17.21,66.38,1.19,97.49
2015,8,23,2.13,28.73,28.8,18.98,75.19,36.78,97.56
2015,8,24,2.62,28.65,28.88,18.43,74.06,2.16,97.65
2015,8,25,2.74,29.2,29.3,17.09,67.31,0.0,97.58
2015,8,26,2.38,29.67,29.78,17.09,65.06,0.0,97.59
2015,8,27,1.44,30.12,30.32,16.66,62.75,1.38,97.64
2015,8,28,1.78,30.48,30.8,17.09,63.38,0.22,97.69
2015,8,29,2.12,30.36,30.6,17.46,64.38,3.55,97.6
2015,8,30,2.36,30.51,30.77,16.72,61.0,0.03,97.58
2015,8,31,2.76,29.64,29.86,15.44,59.94,0.31,97.66
2015,9,1,3.05,29.48,29.56,13.92,54.5,0.0,97.55
2015,9,2,2.8,29.15,29.3,12.88,52.12,0.0,97.59
2015,9,3,2.45,29.23,29.23,13.12,52.94,0.34,97.93
2015,9,4,2.3,28.75,29.0,11.9,50.5,0.0,98.23
2015,9,5,2.61,28.79,28.94,11.29,47.44,0.0,98.18
2015,9,6,2.39,29.3,29.68,11.96,48.31,0.0,98.09
2015,9,7,2.28,29.55,30.09,12.63,50.56,0.0,98.01
2015,9,8,2.77,29.71,30.19,12.21,48.5,0.0,98.01
2015,9,9,2.77,29.73,30.15,11.47,45.69,0.0,97.99
2015,9,10,2.31,29.54,30.0,10.86,44.25,0.0,98.11
2015,9,11,2.02,29.6,30.03,11.35,45.62,0.0,98.05
2015,9,12,1.06,30.83,31.22,11.54,43.31,0.0,98.04
2015,9,13,0.8,31.21,31.27,11.05,40.25,0.05,98.08
2015,9,14,1.05,32.08,31.45,10.8,37.25,0.6,97.83
2015,9,15,1.04,31.55,31.65,10.5,37.94,0.0,97.8
2015,9,16,1.05,30.87,31.19,11.41,42.38,0.71,97.78
2015,9,17,0.98,31.44,31.73,12.51,43.88,0.0,97.86
2015,9,18,1.68,29.39,29.3,14.53,56.5,12.62,97.93
2015,9,19,1.98,29.16,30.44,17.15,67.44,4.45,97.81
2015,9,20,1.13,30.9,32.06,17.27,62.0,4.13,97.68
2015,9,21,1.3,30.61,32.05,16.54,60.38,0.87,97.66
2015,9,22,2.86,30.44,31.51,16.48,60.75,1.72,97.62
2015,9,23,2.71,28.06,29.25,14.04,60.5,0.08,98.03
2015,9,24,2.42,27.29,27.8,9.77,45.81,0.0,97.93
2015,9,25,2.1,27.34,27.55,9.22,41.75,0.0,97.79
2015,9,26,1.75,28.93,28.76,10.44,43.0,0.03,97.91
2015,9,27,1.42,28.64,29.15,11.23,46.69,0.38,98.11
2015,9,28,1.36,28.32,29.0,10.44,45.25,0.04,98.25
2015,9,29,1.81,27.65,28.04,8.97,41.38,0.0,98.43
2015,9,30,2.38,27.15,27.74,8.67,41.62,0.0,98.55
