-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 07/01/2021 through 09/30/2021 
Location: Latitude  28.42   Longitude 77.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 230.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,WS2M,T2M,TS,QV2M,RH2M,PRECTOTCORR,PS
2021,9,6,1.2,28.85,29.03,21.36,84.0,1.27,97.76
2021,9,7,2.2,28.52,28.45,21.97,87.94,2.58,97.87
2021,9,8,3.34,27.66,27.71,20.75,87.38,0.17,97.77
2021,9,9,2.2,27.32,27.12,20.57,88.25,3.72,97.66
2021,9,10,2.91,27.12,27.12,20.32,88.31,15.77,97.66
2021,9,11,3.45,26.4,26.16,20.75,93.44,30.3,97.66
2021,9,12,2.31,26.27,25.98,19.59,89.19,20.54,97.54
2021,9,13,1.77,26.99,26.9,19.29,84.38,6.52,97.54
2021,9,14,2.04,27.25,27.11,18.92,82.19,1.32,97.76
2021,9,15,2.45,27.13,27.06,19.23,83.56,0.27,97.86
2021,9,16,2.02,26.22,26.34,19.17,87.56,10.15,97.76
2021,9,17,2.27,26.11,26.03,18.55,85.94,0.54,97.67
2021,9,18,2.49,26.7,26.84,19.59,87.31,0.01,97.86
2021,9,19,2.1,27.61,27.71,20.39,86.44,0.01,98.0
2021,9,20,1.88,28.02,28.19,20.87,86.38,0.0,97.9
2021,9,21,2.03,27.96,27.8,21.06,87.25,8.03,97.77
2021,9,22,2.12,26.4,26.17,20.51,92.5,6.61,97.76
2021,9,23,2.23,25.69,25.45,18.92,89.44,13.8,97.97
2021,9,24,1.67,26.33,26.4,18.43,84.31,4.41,98.03
2021,9,25,1.42,27.19,27.25,19.41,84.5,1.15,97.91
2021,9,26,1.76,26.93,27.15,19.71,87.06,0.4,97.89
2021,9,27,1.52,27.11,27.26,19.04,83.5,0.04,97.95
2021,9,28,2.32,27.23,27.05,18.92,82.62,0.0,98.03
2021,9,29,2.6,26.6,26.62,19.17,86.38,0.01,98.12
2021,9,30,1.88,27.33,27.34,19.65,85.0,0.23,98.23
