-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 07/01/2008 through 09/30/2008 
Location: Latitude  28.42   Longitude 77.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 230.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,WS2M,T2M,TS,QV2M,RH2M,PRECTOTCORR,PS
2008,8,13,2.46,27.47,27.6,21.36,90.12,9.72,97.12
2008,8,14,1.43,27.25,27.22,21.97,93.5,26.9,97.04
2008,8,15,2.1,27.0,27.19,21.0,91.06,5.31,97.02
2008,8,16,1.45,27.45,27.59,20.87,88.5,3.58,97.22
2008,8,17,1.35,28.2,28.09,20.51,83.62,10.65,97.45
2008,8,18,2.11,28.88,28.61,19.71,78.06,2.32,97.48
2008,8,19,2.39,28.54,28.3,18.37,74.25,0.09,97.58
2008,8,20,2.02,28.99,28.66,18.31,72.06,0.16,97.71
2008,8,21,1.41,27.58,27.51,18.92,80.06,0.63,97.72
2008,8,22,1.0,28.32,28.22,19.17,77.94,0.28,97.68
2008,8,23,0.91,28.71,28.91,19.9,79.25,0.2,97.73
2008,8,24,0.91,29.41,29.26,20.08,76.81,0.03,97.77
2008,8,25,0.86,30.44,30.24,20.08,72.38,0.16,97.74
2008,8,26,0.7,31.0,30.71,19.96,70.0,0.62,97.66
2008,8,27,1.02,31.15,30.98,19.29,68.06,0.59,97.53
2008,8,28,2.71,30.47,30.26,18.86,68.56,0.02,97.49
2008,8,29,2.48,30.49,30.48,18.49,67.38,0.0,97.49
2008,8,30,2.09,29.94,29.65,18.25,68.06,25.2,97.64
2008,8,31,1.38,29.26,29.47,18.74,73.25,1.21,97.91
2008,9,1,1.38,29.4,29.66,18.43,72.12,0.09,97.94
2008,9,2,1.55,29.19,29.56,18.49,73.31,0.0,97.93
2008,9,3,1.43,30.49,30.64,18.01,66.81,0.01,97.76
2008,9,4,1.39,31.55,31.42,17.46,60.81,0.2,97.71
2008,9,5,1.3,31.65,31.62,16.91,58.5,4.11,97.62
2008,9,6,1.38,28.9,29.33,17.94,71.44,4.25,97.83
2008,9,7,0.93,28.04,28.6,18.13,75.81,12.56,97.99
2008,9,8,0.83,28.08,28.72,17.58,73.62,5.37,97.97
2008,9,9,1.17,28.42,28.61,15.99,66.69,0.22,97.93
2008,9,10,1.06,28.73,28.87,15.56,63.44,0.03,97.87
2008,9,11,1.53,28.53,29.25,18.25,74.25,1.44,97.86
2008,9,12,1.85,28.33,29.12,18.62,77.12,1.26,97.83
2008,9,13,1.66,28.37,29.16,18.86,77.81,0.68,97.83
2008,9,14,1.62,28.33,28.9,18.86,78.06,0.55,97.86
2008,9,15,1.11,28.31,28.84,18.31,76.12,14.17,97.8
2008,9,16,1.2,28.87,29.65,18.19,73.56,0.53,97.63
2008,9,17,0.91,27.77,27.9,19.04,80.25,30.77,97.73
2008,9,18,1.78,25.62,25.69,18.86,89.62,24.66,97.85
2008,9,19,2.91,24.87,24.89,18.31,90.69,27.94,97.65
2008,9,20,1.32,25.67,25.92,17.58,83.75,8.4,97.69
2008,9,21,1.79,24.66,24.58,15.93,81.19,0.71,97.88
2008,9,22,1.74,25.66,25.57,15.99,77.31,0.02,97.9
2008,9,23,1.67,25.76,25.47,16.17,77.62,0.0,98.03
2008,9,24,1.72,25.41,25.12,15.08,74.5,0.0,98.05
2008,9,25,1.71,25.83,25.43,15.01,72.38,0.0,97.97
2008,9,26,2.2,26.38,25.52,13.67,65.0,0.0,97.82
2008,9,27,1.82,26.79,26.03,14.34,65.62,0.0,97.82
2008,9,28,2.01,27.4,26.76,15.32,67.0,0.0,97.9
2008,9,29,1.69,27.82,27.6,16.11,68.75,0.0,97.96
2008,9,30,1.04,28.02,28.39,17.21,73.25,0.11,98.1
