-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 07/01/2017 through 09/30/2017 
Location: Latitude  28.42   Longitude 77.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 230.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,WS2M,T2M,TS,QV2M,RH2M,PRECTOTCORR,PS
2017,7,28,2.77,30.67,31.57,18.74,67.12,2.63,97.52
2017,7,29,3.03,30.33,31.15,19.23,70.44,0.11,97.5
2017,7,30,1.43,30.46,31.86,19.29,69.44,1.17,97.43
2017,7,31,1.38,28.31,28.91,19.71,79.81,7.74,97.51
2017,8,1,2.46,28.57,29.16,20.08,80.56,17.05,97.53
2017,8,2,2.75,30.14,30.9,18.86,69.69,1.85,97.44
2017,8,3,3.56,30.86,31.3,17.94,63.44,0.2,97.19
2017,8,4,2.6,31.31,32.02,17.4,60.62,0.27,97.1
2017,8,5,1.35,31.54,32.69,16.78,58.19,0.0,97.32
2017,8,6,1.65,31.34,32.0,17.27,59.69,6.4,97.44
2017,8,7,1.33,30.56,31.01,19.04,68.25,10.51,97.54
2017,8,8,0.67,32.15,33.15,19.1,63.0,2.05,97.54
2017,8,9,0.66,31.39,31.76,19.96,68.0,8.57,97.42
2017,8,10,2.82,31.9,32.58,19.1,64.12,0.09,97.25
2017,8,11,4.01,32.17,32.76,17.33,58.12,0.01,97.21
2017,8,12,4.09,31.87,32.62,17.7,59.81,0.0,97.25
2017,8,13,2.71,31.48,32.71,18.07,62.19,0.01,97.46
2017,8,14,1.71,31.28,32.94,17.46,60.75,0.04,97.75
2017,8,15,2.14,31.97,33.26,16.78,56.69,0.02,97.64
2017,8,16,2.95,31.8,32.61,15.2,52.56,0.0,97.41
2017,8,17,2.75,32.17,32.91,15.38,51.75,0.0,97.33
2017,8,18,1.86,32.35,33.36,14.77,49.62,0.11,97.41
2017,8,19,1.61,29.9,30.28,17.58,65.81,24.82,97.67
2017,8,20,1.96,30.58,32.02,19.04,69.81,1.37,97.64
2017,8,21,1.94,30.91,32.29,18.62,66.31,1.68,97.51
2017,8,22,1.12,31.66,32.77,18.43,63.06,2.71,97.52
2017,8,23,0.88,29.9,30.4,18.98,70.81,19.28,97.67
2017,8,24,0.7,30.55,31.79,18.62,68.62,0.62,97.6
2017,8,25,1.09,30.52,31.23,18.68,67.56,1.57,97.46
2017,8,26,1.46,29.89,30.62,19.29,72.12,11.7,97.35
2017,8,27,1.36,30.9,31.9,17.88,64.62,0.19,97.34
2017,8,28,2.3,29.01,29.84,19.17,75.12,2.8,97.48
2017,8,29,3.22,28.79,28.99,18.62,74.31,0.23,97.55
2017,8,30,2.75,29.55,30.15,19.65,75.0,2.6,97.58
2017,8,31,2.05,28.16,28.42,21.18,86.44,29.2,97.65
2017,9,1,2.34,28.58,28.98,19.65,79.12,19.19,97.65
2017,9,2,2.18,27.9,28.44,17.88,75.12,7.29,97.69
2017,9,3,1.3,28.74,29.29,16.85,68.31,0.03,97.73
2017,9,4,1.75,29.51,29.8,16.85,65.12,0.04,97.88
2017,9,5,1.91,29.83,30.31,17.52,67.12,0.97,97.86
2017,9,6,1.29,29.61,30.07,17.27,66.12,7.92,97.85
2017,9,7,1.25,29.01,29.65,18.31,72.62,9.3,97.94
2017,9,8,1.35,29.33,29.69,16.97,67.0,0.0,97.98
2017,9,9,1.39,29.81,29.84,15.75,60.56,0.0,97.86
2017,9,10,1.47,29.99,30.4,15.32,59.12,0.0,97.91
2017,9,11,1.33,30.12,30.44,15.75,59.69,0.39,98.06
2017,9,12,1.29,30.3,29.93,14.65,54.75,0.2,98.08
2017,9,13,1.17,29.85,30.34,14.83,57.44,0.01,98.04
2017,9,14,1.05,30.07,30.5,15.62,59.25,0.0,98.0
2017,9,15,1.1,30.29,30.44,14.77,55.69,0.0,97.91
2017,9,16,1.3,28.94,29.28,13.61,55.81,0.0,97.89
2017,9,17,1.79,29.5,29.97,13.12,52.19,0.0,97.81
2017,9,18,2.02,29.25,29.44,10.86,45.56,0.0,97.76
2017,9,19,1.2,29.76,29.33,9.64,37.88,0.0,97.73
2017,9,20,1.27,29.24,28.8,9.16,38.38,0.0,97.65
2017,9,21,1.26,28.97,29.76,12.33,51.0,0.37,97.65
2017,9,22,2.94,25.73,26.27,17.58,83.5,15.71,97.65
2017,9,23,2.21,24.66,24.97,15.87,80.38,45.89,97.84
2017,9,24,1.72,25.37,24.8,11.96,60.31,0.02,98.09
2017,9,25,1.92,27.83,27.11,13.12,56.75,0.0,97.88
2017,9,26,1.38,28.41,27.51,12.02,51.12,0.0,97.97
2017,9,27,1.17,28.71,27.43,10.99,45.75,0.0,98.05
2017,9,28,1.31,29.19,27.88,10.99,44.56,0.0,97.93
2017,9,29,1.43,28.66,27.36,10.44,43.88,0.0,97.9
2017,9,30,1.4,27.95,26.97,9.83,43.62,0.0,98.1
