-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 07/01/2004 through 09/30/2004 
Location: Latitude  28.42   Longitude 77.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 230.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,WS2M,T2M,TS,QV2M,RH2M,PRECTOTCORR,PS
2004,7,28,3.59,33.44,35.56,16.91,51.81,0.26,97.26
2004,7,29,3.38,32.62,34.69,16.85,54.5,0.79,97.43
2004,7,30,3.01,31.73,33.48,17.03,57.12,1.57,97.52
2004,7,31,2.91,31.07,32.61,17.52,60.81,0.27,97.42
2004,8,1,1.59,31.05,32.52,18.8,65.44,14.26,97.21
2004,8,2,1.71,29.9,30.48,20.81,77.06,30.34,97.09
2004,8,3,1.6,29.42,29.75,21.3,80.75,31.59,97.14
2004,8,4,1.51,31.55,32.9,19.35,66.31,0.29,97.14
2004,8,5,2.93,30.96,32.24,19.17,67.62,0.03,97.25
2004,8,6,3.27,29.5,30.8,18.19,69.81,0.18,97.32
2004,8,7,2.72,31.11,31.85,19.9,69.12,1.0,97.23
2004,8,8,2.05,31.94,32.95,19.96,67.06,3.83,97.25
2004,8,9,1.66,29.53,30.3,19.9,75.38,8.35,97.35
2004,8,10,1.36,29.35,30.28,20.08,77.25,15.11,97.4
2004,8,11,1.66,29.39,30.12,19.71,75.38,2.49,97.33
2004,8,12,1.77,29.97,30.92,19.65,73.31,8.3,97.43
2004,8,13,0.82,30.27,30.94,19.9,72.75,14.62,97.52
2004,8,14,1.71,30.27,31.39,18.92,69.44,0.52,97.45
2004,8,15,1.2,31.42,32.54,18.86,65.38,1.21,97.32
2004,8,16,1.74,29.73,30.15,20.45,76.31,3.65,97.32
2004,8,17,1.23,29.55,30.0,20.02,76.12,1.67,97.51
2004,8,18,1.34,29.7,30.43,20.2,76.06,6.76,97.54
2004,8,19,2.89,30.71,31.23,19.1,68.88,3.58,97.29
2004,8,20,1.41,28.87,28.95,19.29,75.44,9.61,97.29
2004,8,21,1.23,31.18,32.1,18.43,65.44,0.39,97.41
2004,8,22,1.96,29.62,30.51,18.86,71.94,10.25,97.62
2004,8,23,1.88,28.33,28.76,20.02,81.38,23.8,97.68
2004,8,24,1.96,27.16,27.26,20.45,88.5,12.22,97.61
2004,8,25,1.64,26.98,27.05,20.39,89.06,31.8,97.53
2004,8,26,1.7,28.69,28.81,19.71,78.75,2.37,97.35
2004,8,27,2.64,28.97,29.01,18.49,73.44,0.01,97.31
2004,8,28,2.69,29.12,29.39,18.01,71.88,0.0,97.4
2004,8,29,1.98,29.48,29.81,17.58,69.19,0.01,97.47
2004,8,30,2.29,29.64,30.01,16.6,65.56,0.09,97.49
2004,8,31,3.3,29.15,29.15,15.14,61.81,0.0,97.5
2004,9,1,2.48,28.73,29.07,14.89,62.38,0.0,97.58
2004,9,2,2.4,29.05,28.91,14.28,58.75,0.0,97.82
2004,9,3,2.23,29.59,29.14,12.7,51.19,0.0,97.89
2004,9,4,2.65,29.14,28.96,11.96,49.12,0.0,97.74
2004,9,5,2.0,30.22,29.82,12.39,48.69,0.0,97.71
2004,9,6,1.75,29.9,30.03,12.94,51.38,0.0,97.84
2004,9,7,1.32,31.15,31.03,13.12,48.0,0.0,97.74
2004,9,8,2.22,30.88,30.86,11.78,44.94,0.0,97.48
2004,9,9,3.38,30.14,30.32,12.63,48.88,0.0,97.4
2004,9,10,1.92,30.07,30.89,14.28,56.12,0.0,97.55
2004,9,11,2.17,30.12,31.02,14.59,56.5,0.0,97.58
2004,9,12,1.82,30.45,31.44,15.75,58.5,0.07,97.76
2004,9,13,1.43,31.09,32.28,16.3,59.06,0.05,98.07
2004,9,14,2.06,31.41,32.37,15.81,55.81,0.76,97.96
2004,9,15,1.89,30.52,31.48,16.42,60.94,2.85,97.72
2004,9,16,1.92,28.87,30.07,16.85,68.19,3.58,98.0
2004,9,17,1.37,29.76,31.02,15.81,61.94,0.14,98.15
2004,9,18,1.24,30.21,31.68,15.62,59.06,0.01,98.04
2004,9,19,1.43,30.05,31.4,15.2,58.19,0.0,97.98
2004,9,20,1.78,30.01,31.35,14.34,56.06,0.53,98.06
2004,9,21,2.77,28.59,29.9,16.85,69.44,3.15,98.17
2004,9,22,3.3,26.9,28.3,15.87,71.56,0.18,98.08
2004,9,23,1.55,28.91,29.83,13.06,55.38,0.03,98.1
2004,9,24,1.24,30.07,30.17,11.11,44.56,0.0,98.05
2004,9,25,0.9,30.23,29.41,8.97,35.38,0.0,98.19
2004,9,26,1.34,30.3,29.78,9.77,38.12,0.0,98.31
2004,9,27,1.26,30.9,30.33,9.28,35.69,0.0,98.18
2004,9,28,0.91,31.58,31.29,9.95,35.0,0.0,97.96
2004,9,29,1.16,31.3,31.59,12.88,45.94,0.95,98.09
2004,9,30,0.88,30.74,31.63,13.67,50.44,0.03,98.31
