-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 07/01/2011 through 09/30/2011 
Location: Latitude  28.42   Longitude 77.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 230.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,WS2M,T2M,TS,QV2M,RH2M,PRECTOTCORR,PS
2011,7,29,1.27,30.05,30.58,21.12,77.25,2.03,97.38
2011,7,30,0.98,31.85,32.83,19.96,67.0,0.68,97.22
2011,7,31,1.23,32.8,33.98,19.35,61.69,0.49,97.09
2011,8,1,2.03,32.41,33.11,19.53,63.19,0.17,97.11
2011,8,2,2.05,33.65,35.1,18.49,56.56,0.75,97.08
2011,8,3,2.34,32.79,33.87,18.92,60.69,0.24,97.14
2011,8,4,1.66,30.85,32.14,18.49,65.75,2.49,97.24
2011,8,5,1.09,31.81,33.2,19.1,64.38,6.04,97.11
2011,8,6,1.36,31.9,33.06,19.84,66.19,5.7,97.02
2011,8,7,1.7,28.99,29.67,20.51,79.38,1.42,97.11
2011,8,8,2.79,29.55,30.23,20.51,77.44,9.99,97.21
2011,8,9,3.66,29.33,29.78,19.9,76.31,1.55,97.17
2011,8,10,3.96,29.76,31.12,19.96,75.5,3.31,97.16
2011,8,11,2.43,29.51,30.48,20.08,76.69,29.88,97.21
2011,8,12,2.53,27.54,27.85,20.57,86.56,20.28,97.17
2011,8,13,2.65,28.38,28.76,19.9,80.56,1.96,97.28
2011,8,14,4.04,27.94,28.48,19.47,81.12,7.75,97.46
2011,8,15,3.23,27.76,28.23,20.02,83.62,17.73,97.27
2011,8,16,1.9,27.52,27.75,20.08,85.0,12.45,97.34
2011,8,17,1.72,28.65,29.11,18.8,75.5,2.02,97.38
2011,8,18,1.7,29.58,30.19,19.29,73.62,1.74,97.46
2011,8,19,1.66,27.55,27.89,20.08,85.12,9.88,97.64
2011,8,20,2.55,27.65,27.7,20.2,85.31,8.01,97.76
2011,8,21,1.56,28.83,29.47,20.26,80.75,0.03,97.82
2011,8,22,0.8,30.69,31.58,19.78,71.81,0.37,97.71
2011,8,23,1.56,30.33,30.55,20.87,76.19,6.72,97.58
2011,8,24,1.84,28.59,29.02,20.51,82.19,7.89,97.6
2011,8,25,0.95,29.43,29.91,21.12,80.62,8.0,97.63
2011,8,26,1.26,28.64,28.67,20.02,79.88,1.44,97.66
2011,8,27,1.48,28.9,29.19,20.75,81.75,0.89,97.62
2011,8,28,1.75,29.43,29.94,20.81,79.81,0.16,97.62
2011,8,29,2.16,29.54,30.09,20.45,78.31,0.1,97.69
2011,8,30,2.3,29.76,30.44,20.81,78.62,2.07,97.71
2011,8,31,1.88,29.6,30.12,20.69,78.56,0.58,97.63
2011,9,1,1.91,29.25,29.55,20.57,79.44,1.85,97.54
2011,9,2,1.63,29.44,30.05,20.02,77.06,10.46,97.45
2011,9,3,3.54,28.01,28.21,19.35,80.06,4.64,97.46
2011,9,4,3.81,26.69,26.51,20.39,90.44,29.96,97.58
2011,9,5,2.2,27.35,27.39,20.57,88.12,13.12,97.6
2011,9,6,1.7,27.16,27.1,21.12,91.0,15.03,97.44
2011,9,7,1.23,27.79,27.87,20.57,85.88,1.49,97.33
2011,9,8,1.23,28.04,28.01,20.69,84.94,16.58,97.32
2011,9,9,0.91,27.48,27.33,21.12,89.62,51.68,97.66
2011,9,10,0.99,27.51,27.08,20.57,87.19,11.51,97.81
2011,9,11,2.1,27.59,27.48,20.69,87.38,1.15,97.63
2011,9,12,3.05,27.48,27.58,20.87,88.62,0.24,97.61
2011,9,13,1.38,28.49,28.8,20.32,82.0,0.26,97.64
2011,9,14,1.32,29.24,29.18,20.69,79.75,0.91,97.53
2011,9,15,1.04,28.44,28.64,21.0,84.56,26.17,97.49
2011,9,16,1.09,28.01,28.22,20.81,85.88,14.16,97.54
2011,9,17,1.8,27.47,27.47,19.47,83.31,2.62,97.53
2011,9,18,1.54,27.03,27.12,18.74,82.0,0.0,97.63
2011,9,19,1.23,27.3,27.06,18.43,79.94,1.68,97.9
2011,9,20,1.54,27.13,26.89,18.31,80.06,0.08,97.97
2011,9,21,1.66,26.83,26.5,17.64,78.88,0.0,97.8
2011,9,22,1.63,26.51,25.9,16.48,75.56,0.0,97.87
2011,9,23,1.74,26.15,25.5,15.75,74.06,0.0,97.86
2011,9,24,2.09,25.77,24.87,14.59,70.19,0.24,97.84
2011,9,25,1.84,26.57,25.65,15.62,71.12,0.01,97.98
2011,9,26,2.27,26.29,25.96,16.11,75.25,0.0,98.04
2011,9,27,2.23,26.57,26.08,16.54,75.25,0.0,97.97
2011,9,28,2.19,26.28,25.97,16.11,74.94,0.0,97.95
2011,9,29,2.49,25.9,25.48,15.2,72.56,0.0,98.02
2011,9,30,2.2,25.61,25.01,13.92,68.19,0.0,98.12
